gene_id	ERS490437	ERS494394	ERS490331	ERS490187	ERS488920	ERS488625	ERS490542	ERS494445	ERS494173	ERS494518	ERS488573	ERS488299	ERS490659	ERS494332	ERS489074	ERS488547	ERS490743	ERS490269	ERS489339	ERS489164	ERS491424	ERS490396	ERS489677	ERS489136	ERS489585	ERS488332	ERS494583
P9301_13751 	0	0	0	0	13	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_13761 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_13771 	2	0	0	0	0	0	6	0	0	0	18	0	5	0	0	6	0	0	0	0	0	21	0	0	0	0	0
P9301_13781 	1	0	0	0	30	3	1	0	1	0	11	0	6	0	0	7	7	0	5	0	0	0	0	5	4	0	0
P9301_13791 	2	0	0	0	0	0	0	0	0	0	1	0	3	0	0	9	5	0	0	0	0	0	0	0	0	0	0
P9301_13801 	1	0	0	0	0	0	2	0	6	0	0	0	15	0	0	1	2	0	0	0	0	0	0	1	0	0	0
P9301_13811 	3	0	0	0	34	0	12	0	4	0	11	0	10	0	0	22	19	0	0	2	0	6	0	3	0	0	0
P9301_13821 	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_13831 	0	4	0	0	0	0	0	3	0	35	0	0	9	0	0	1	10	3	0	0	0	12	8	0	0	0	10
P9301_13841 	132	25	0	0	0	31	161	2	184	4	39	0	420	279	0	271	644	8	18	40	0	504	50	0	0	0	6
P9301_13851 	3	0	0	0	20	0	3	0	6	0	11	0	5	39	0	11	16	0	0	4	0	27	0	0	0	0	0
P9301_13861 	1	7	0	0	0	0	30	0	35	0	31	0	34	108	0	69	27	0	26	36	0	78	0	0	0	0	0
P9301_13871 	19	31	0	0	182	75	72	1	241	1	159	0	179	152	1	326	172	0	29	91	0	242	30	29	167	0	0
P9301_13881 	3	0	0	0	62	42	2	0	3	0	41	0	6	5	0	68	9	0	0	37	0	19	34	0	0	0	0
P9301_13891 	3	0	0	0	35	26	4	0	13	0	30	0	27	11	0	32	18	0	151	38	0	39	87	0	23	0	0
P9301_13901 	7	0	0	0	47	0	19	0	21	0	40	0	25	62	0	68	34	0	75	54	0	85	32	0	0	0	0
P9301_13911 	3	0	0	0	0	0	8	8	10	0	17	0	13	0	0	23	18	0	0	13	0	15	0	0	0	0	0
P9301_13921 	624	61	78	0	272	209	668	67	682	17	1306	1	1113	597	126	2672	924	0	98	362	0	1802	146	36	1	0	4
P9301_13931 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_13941 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_13951 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
P9301_13961 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
P9301_13971 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_13981 	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	9	0	0	0	0	0
P9301_13991 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_14001 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0
P9301_14011 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
P9301_14021 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_14031 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
P9301_14041 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_14051 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
P9301_14061 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_14071 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_14081 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
P9301_14091 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_14101 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_14111 	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_14121 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_14131 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
P9301_14141 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_14151 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	10	0	0	0	0	0
P9301_14161 	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0
P9301_14171 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_14181 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_14191 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
P9301_14201 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_14211 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
P9301_14221 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_14231 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_14241 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
P9301_14251 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_14261 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_14271 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_14281 	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
P9301_14291 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_14301 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_14311 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
P9301_14321 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
P9301_14331 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_14341 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
P9301_14351 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_14361 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	16	0	0	0	0	0
P9301_14371 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_14381 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
P9301_14391 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_14401 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_14411 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_14421 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_14431 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_14441 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
P9301_14451 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_14461 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_14471 	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
P9301_14481 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0
P9301_14491 	2	0	0	0	0	41	10	0	16	1	12	0	12	17	1	86	24	4	0	33	0	33	0	0	0	0	0
P9301_14501 	6	0	0	0	12	0	2	0	8	0	1	0	2	0	0	17	5	0	0	29	0	29	0	0	0	0	0
P9301_14511 	9	0	15	0	28	2	28	0	17	0	42	0	27	45	0	66	43	0	0	34	0	47	0	1	0	0	0
P9301_14521 	9	2	0	0	0	11	2	0	15	0	0	0	22	0	0	29	5	0	0	0	0	41	4	0	0	0	0
P9301_14531 	0	0	0	0	21	0	0	0	2	0	0	0	5	0	0	5	6	0	0	0	0	10	0	0	0	0	0
P9301_14541 	21	0	0	0	1	18	6	0	20	0	49	0	23	18	1	155	5	0	56	0	0	45	0	2	56	0	0
P9301_14551 	34	0	0	0	21	42	18	10	51	0	27	0	22	15	0	97	7	5	21	31	0	61	0	13	0	0	0
P9301_14561 	3	0	0	0	5	0	2	0	14	0	1	0	4	11	0	26	6	0	0	0	0	19	0	0	0	0	0
P9301_14571 	5	0	0	0	111	0	1	0	11	0	3	0	2	0	0	8	10	0	0	0	0	5	0	6	0	0	0
P9301_14581 	4	0	0	0	11	0	2	0	5	0	14	0	8	0	0	53	0	0	0	0	0	0	0	0	0	0	0
P9301_14591 	4	0	0	0	0	0	1	0	7	0	5	0	9	27	0	45	9	0	0	2	0	10	0	0	0	0	0
P9301_14601 	16	0	22	0	29	11	0	0	13	0	38	0	18	9	0	105	10	0	6	40	0	129	61	6	0	0	0
P9301_14611 	8	0	0	0	8	0	7	0	13	0	52	0	15	15	0	87	65	0	17	109	0	65	0	0	0	0	0
P9301_14621 	3	0	0	0	65	0	15	0	4	0	8	0	4	0	0	25	16	0	0	13	0	15	63	8	0	0	0
P9301_14631 	8	6	0	0	15	0	12	0	8	0	2	0	13	0	0	14	10	0	0	7	0	40	4	0	1	0	0
P9301_14641 	19	0	0	0	75	1	30	0	15	0	40	0	17	25	10	60	27	0	0	9	0	55	0	0	0	0	0
P9301_14651 	35	0	0	0	105	47	47	0	52	0	88	0	60	41	6	272	21	0	6	30	0	196	14	5	0	0	0
P9301_14661 	13	9	0	0	94	3	7	0	15	0	17	0	16	45	0	27	15	0	5	25	0	25	0	8	0	0	0
P9301_14671 	3	0	0	0	1	2	7	0	25	0	37	0	12	41	0	100	6	0	0	0	0	84	11	1	0	0	0
P9301_14681 	707	69	112	0	3766	1651	1326	26	1278	23	3541	3	1961	506	224	7372	2706	2	1209	3897	0	3430	704	1749	2867	0	2
P9301_14691 	59	0	10	0	5	1	18	0	26	0	40	0	25	36	0	110	44	0	50	43	0	237	0	22	0	0	0
P9301_14701 	987	90	36	0	470	237	742	92	1365	58	1557	2	1140	715	23	5201	961	4	336	467	0	2234	144	86	62	0	1
P9301_14711 	236	31	21	0	360	97	212	0	249	0	535	1	313	251	18	1035	170	0	563	394	0	767	226	307	62	0	0
P9301_14721 	3	0	0	0	22	6	2	0	5	0	1	0	2	0	0	13	9	0	1	4	0	12	53	3	0	0	0
P9301_14731 	412	24	0	0	104	318	347	2	268	0	761	0	476	282	10	1746	260	0	68	87	0	720	73	72	0	0	0
P9301_14741 	1	0	0	0	140	42	31	0	17	0	98	0	10	0	0	221	457	0	223	350	0	9	228	37	0	0	0
P9301_14751 	7	0	0	0	15	24	5	0	13	0	22	0	22	56	0	59	6	0	0	26	0	42	0	10	0	0	0
P9301_14761 	213	3	0	0	394	138	160	15	298	11	171	1	198	645	13	908	159	0	134	160	0	521	121	70	0	0	0
P9301_14771 	22	0	34	0	74	0	11	0	16	0	38	0	65	65	0	126	28	0	14	44	0	52	9	10	99	0	0
P9301_14781 	881	184	50	0	384	311	736	141	960	70	1918	0	1599	1232	41	4377	554	0	316	1230	0	2711	613	27	193	0	0
P9301_14791 	4359	328	203	1	6050	2814	4281	389	3790	89	14432	1	5043	3077	197	30702	2831	4	2210	5965	2	11496	2536	1424	544	0	2
P9301_14801 	5	2	0	0	2	24	13	14	7	0	15	0	9	242	0	100	8	0	25	62	0	67	42	0	0	0	0
P9301_14811 	5	0	0	0	25	46	4	0	7	0	1	0	4	0	0	57	10	0	0	31	0	8	36	3	0	0	0
P9301_14821 	12	0	0	1	40	58	26	0	53	0	61	0	44	163	0	163	24	0	46	36	0	261	11	21	0	0	0
P9301_14831 	220	76	41	0	160	336	321	62	350	5	493	0	418	423	9	955	243	0	119	315	0	1279	284	62	100	0	1
P9301_14841 	3	1	0	0	49	0	6	0	5	0	14	0	11	0	0	2	13	0	0	0	0	1	4	31	0	0	5
P9301_14851 	10	0	0	0	173	0	0	13	0	0	7	0	23	0	8	26	103	0	0	25	0	15	22	17	0	0	0
P9301_14861 	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0
P9301_14871 	28	0	0	0	35	26	8	0	18	0	8	0	40	34	14	69	44	0	13	15	0	75	18	6	28	0	0
P9301_14881 	1	0	0	0	2	54	1	0	1	0	14	0	2	0	0	6	5	0	0	0	0	26	0	10	0	0	0
P9301_14891 	126	7	0	0	74	82	182	7	129	0	402	0	173	139	0	988	69	0	75	70	0	429	1	50	50	0	0
P9301_14901 	37	10	0	0	14	16	42	0	12	0	51	0	36	0	0	298	7	0	41	52	0	69	0	5	64	0	0
P9301_14911 	47	5	0	0	345	127	55	0	99	10	127	0	44	92	1	399	51	0	56	148	0	393	78	104	56	0	0
P9301_14921 	13	1	0	0	53	0	4	0	2	0	11	0	1	0	0	42	2	0	38	1	0	42	0	0	0	0	0
P9301_14931 	178	0	0	1	289	180	133	0	41	0	230	0	143	94	4	870	100	0	0	62	0	174	46	19	16	0	0
P9301_14941 	0	0	0	0	4	0	1	0	0	0	7	0	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0
P9301_14951 	29	0	0	0	1224	190	195	0	91	0	642	0	166	74	16	1277	394	0	209	493	0	141	387	154	129	22	0
P9301_14961 	43	8	0	0	81	0	20	0	27	0	92	0	40	8	0	217	39	0	74	61	0	80	28	25	0	0	0
P9301_14971 	10	0	0	0	0	0	8	18	15	0	31	0	11	0	0	40	5	0	0	32	0	88	14	0	0	0	0
P9301_14981 	186	0	0	0	563	58	155	6	84	0	295	0	127	142	27	793	84	1	131	309	0	360	60	236	40	0	0
P9301_14991 	782	63	0	1	997	941	1638	34	763	55	3326	1	1768	744	63	9782	255	0	332	1068	0	1553	255	206	312	0	0
P9301_15001 	621	28	25	0	724	798	940	47	1049	8	2219	5	1540	3319	43	5351	180	7	543	1137	5	2604	649	284	181	0	1
P9301_15011 	314	33	10	0	778	243	338	25	559	14	921	0	600	784	34	1615	221	0	419	837	1	1280	345	171	171	0	0
P9301_15021 	0	0	0	0	14	0	0	0	4	0	0	0	4	0	0	5	9	0	0	0	0	0	0	0	0	0	0
P9301_15031 	8	0	0	0	0	0	22	0	8	0	2	0	21	20	0	31	3	0	0	19	0	5	9	0	0	0	0
P9301_15041 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0
P9301_15051 	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
P9301_15061 	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0
P9301_15071 	15	0	0	0	2227	80	51	0	32	0	43	1	18	30	48	148	195	1	1836	1314	0	57	1670	879	268	0	0
P9301_15081 	7	0	0	1	107	0	8	0	4	6	13	0	10	0	0	28	22	1	39	7	0	26	20	26	1	0	1
P9301_15091 	18	0	33	0	38	0	12	0	23	0	29	0	9	0	0	107	48	0	38	40	0	80	4	40	0	0	0
P9301_15101 	11	0	0	0	83	0	10	0	32	1	20	0	21	0	1	67	14	0	0	10	0	28	0	17	0	0	0
P9301_15111 	60	12	0	0	226	57	68	0	57	0	123	0	57	40	0	389	14	0	46	51	0	278	33	35	0	0	0
P9301_15121 	22	0	0	0	30	28	24	0	3	0	32	0	27	25	0	143	6	0	7	49	0	54	41	23	0	0	0
P9301_15131 	62	0	0	0	98	7	24	0	37	0	32	0	21	69	0	176	45	0	15	32	0	110	29	55	14	0	0
P9301_15141 	0	0	0	0	1	55	24	0	8	0	4	1	19	0	0	92	4	0	46	4	0	17	0	2	70	0	0
P9301_15151 	46	10	0	0	240	38	49	58	38	14	155	0	69	11	11	501	61	8	82	63	0	293	105	38	0	0	9
P9301_15161 	167	18	1	0	250	96	273	158	70	92	330	33	282	80	0	565	214	180	129	116	5	413	101	28	81	0	109
P9301_15171 	1	0	0	0	19	0	1	0	1	0	0	0	1	0	0	5	0	1	0	0	0	13	0	0	0	0	0
P9301_15181 	29	3	0	0	17	40	13	6	76	26	40	0	53	68	1	83	30	7	41	57	0	80	37	0	29	0	10
P9301_15191 	7	0	0	0	1	0	6	0	15	0	13	6	5	44	0	36	3	0	2	0	0	37	0	0	1	0	0
P9301_15201 	1	0	0	0	0	0	0	0	5	0	0	0	2	0	8	1	3	0	0	0	0	6	0	0	0	0	0
P9301_15211 	0	0	0	0	0	1	2	0	15	0	4	0	15	36	0	7	57	0	18	1	0	26	0	0	0	0	0
P9301_15221 	4	0	0	0	1	37	9	0	19	0	38	0	33	15	0	33	31	0	49	0	0	74	0	6	0	0	0
P9301_15231 	2	0	0	0	9	0	3	0	3	0	4	0	1	17	1	15	9	0	83	10	0	12	29	0	0	0	0
P9301_15241 	11	0	0	0	0	0	3	0	8	0	9	0	3	1	0	27	15	0	0	17	0	29	0	0	18	0	0
P9301_15251 	0	0	0	0	4	0	0	0	3	0	3	0	3	0	0	6	2	0	0	0	0	0	0	1	0	0	0
P9301_15261 	49	1	0	0	15	26	161	10	71	0	101	0	247	0	0	363	80	0	0	24	0	82	0	9	0	0	0
P9301_15271 	39	0	0	0	0	78	41	13	59	0	100	0	45	113	0	290	20	0	47	17	0	117	0	26	0	0	0
P9301_15281 	20	0	0	0	85	0	59	9	18	0	37	0	31	62	0	106	20	0	7	0	0	28	0	13	1	0	0
P9301_15291 	0	0	0	0	36	0	4	0	22	0	0	0	2	0	0	2	3	0	0	5	0	15	0	0	0	0	0
P9301_15301 	134	0	0	0	108	0	49	1	191	0	116	0	68	38	1	349	73	0	4	271	0	510	190	1	1	0	0
P9301_15311 	65	3	0	0	64	100	46	2	129	0	222	0	61	93	0	798	19	0	102	327	0	428	132	40	1	0	0
P9301_15321 	48	0	0	0	14	6	8	0	16	0	21	0	17	0	0	139	21	0	0	49	0	64	68	0	0	0	0
P9301_15331 	37	0	0	0	348	3	25	0	50	0	178	0	46	29	38	357	94	0	159	202	0	166	100	19	47	0	0
P9301_15341 	9	0	0	0	109	7	11	0	22	0	7	0	15	50	12	46	9	0	38	12	0	100	51	16	0	0	0
P9301_15351 	5	0	0	0	150	0	4	0	15	0	14	0	3	0	8	22	7	0	66	48	0	11	97	6	0	0	0
P9301_15361 	463	26	0	2	356	530	483	8	801	20	5619	0	590	614	120	2722	1298	0	3796	7342	0	2920	4784	92	0	0	0
P9301_15371 	6	0	0	0	199	43	10	0	13	0	35	0	5	30	6	37	18	0	5	13	0	30	55	9	0	0	0
P9301_15381 	237	26	0	0	1151	543	299	0	224	3	1406	0	329	422	0	2057	345	0	470	763	0	1747	772	129	5	0	0
P9301_15391 	20	0	0	0	303	4	7	0	13	0	6	0	22	41	11	67	17	0	129	41	0	52	0	23	0	0	0
P9301_15401 	151	21	0	0	2588	174	115	0	174	9	493	0	137	119	55	1034	157	0	274	792	0	781	480	352	77	0	0
P9301_15411 	78	0	0	0	414	52	22	0	39	0	157	0	30	25	0	331	23	0	64	179	0	507	60	80	0	0	0
P9301_15421 	21	0	0	0	177	102	9	0	21	0	40	0	14	24	0	135	7	0	35	14	0	105	11	15	38	0	0
P9301_15431 	58	11	0	0	13	82	51	0	97	0	179	0	40	196	0	388	9	0	1	155	0	421	0	6	0	0	0
P9301_15441 	16	0	0	0	0	115	27	0	18	7	93	0	14	47	0	261	3	0	0	18	0	147	0	9	0	0	0
P9301_15451 	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
P9301_15461 	57	12	0	0	52	34	182	7	190	3	544	0	371	78	6	1120	90	0	0	231	0	473	220	25	0	0	1
P9301_15471 	42	0	36	0	59	91	78	0	79	0	222	0	85	49	17	1020	35	0	46	70	0	319	44	13	0	0	0
P9301_15481 	14	0	0	0	13928	0	26	7	6	7	16	0	17	0	27	67	3	0	90	58	0	101	14	903	1	1	0
P9301_15491 	558	150	19	0	548	1524	1649	109	1403	26	3607	0	2330	1456	45	9403	654	3	162	1065	0	3898	381	126	0	0	0
P9301_15501 	0	0	0	0	1	0	1	0	1	0	4	0	4	0	0	13	2	0	0	0	0	5	0	0	0	0	0
P9301_15511 	38	0	0	0	472	0	31	0	26	0	66	0	41	65	34	155	36	0	1	93	0	108	30	62	60	0	0
P9301_15521 	600	36	16	1	24362	1047	621	0	475	0	2626	3	478	648	595	4713	1463	3	2411	7412	1	2166	1244	4147	1289	0	4
P9301_15531 	7	0	0	0	82	0	7	0	32	0	14	1	6	62	0	56	6	0	32	19	0	28	0	11	0	0	0
P9301_15541 	14	0	0	0	271	0	26	0	0	0	30	0	18	0	0	120	1	0	0	36	0	76	4	27	0	0	0
P9301_15551 	0	6	0	0	16	0	4	0	9	0	11	0	13	14	0	82	3	0	0	1	0	27	0	0	0	0	0
P9301_15561 	56	14	0	0	36	0	67	0	144	10	88	0	96	25	0	177	38	0	48	62	0	523	14	0	0	0	0
P9301_15571 	45	0	0	0	13	39	34	34	24	4	130	0	68	0	0	62	101	0	4	83	0	275	0	0	0	0	0
P9301_15581 	159	14	6	0	599	87	141	0	68	6	406	0	131	120	25	860	214	0	72	60	0	296	18	59	2	0	0
P9301_15591 	75	0	22	0	22	6	56	0	65	0	43	0	100	88	0	129	44	0	0	47	0	504	0	0	0	0	0
P9301_15601 	6	0	0	0	0	0	1	0	6	0	5	0	2	17	0	8	2	0	0	18	0	24	0	0	0	0	0
P9301_15611 	0	0	0	0	20	0	0	0	1	0	0	0	0	10	0	2	0	0	31	8	0	0	0	0	0	0	0
P9301_15621 	1	0	0	0	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	61	0	0	0	0	0
P9301_15631 	3	0	0	0	0	27	5	0	0	0	14	0	2	0	0	19	3	0	0	4	0	7	37	0	0	0	0
P9301_15641 	3	0	0	0	261	0	4	0	16	0	6	0	7	0	0	30	5	0	0	8	0	11	0	19	1	0	0
P9301_15651 	4	0	0	0	28	0	0	0	2	0	5	0	0	0	0	6	2	0	0	0	0	17	0	0	0	0	0
P9301_15661 	4	0	0	0	0	0	6	0	7	0	16	0	10	1	0	31	6	0	0	1	0	21	0	0	0	0	0
P9301_15671 	0	0	0	0	17	0	0	0	4	0	10	0	2	1	0	73	0	0	0	10	0	20	0	0	0	0	0
P9301_15681 	0	0	0	0	0	26	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_15691 	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	43	9	0	0	0	0	0	0	0
P9301_15701 	1	4	0	0	0	6	1	0	26	0	6	0	0	57	0	12	0	0	3	0	0	95	4	0	0	0	0
P9301_15711 	0	9	0	0	54	0	0	0	3	0	0	0	0	25	0	4	1	0	0	10	0	30	0	0	0	0	0
P9301_15721 	7	0	0	0	48	0	12	0	5	0	12	0	23	0	0	88	2	0	0	0	0	56	44	0	1	0	0
P9301_15731 	15	0	29	0	116	22	0	0	65	0	7	0	0	46	16	3	0	0	0	35	0	81	0	108	20	0	0
P9301_15741 	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	19	0	39	0	0	0	0	0
P9301_15751 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_15761 	31	0	0	0	20	29	24	8	44	0	60	0	61	102	10	167	28	0	79	25	0	134	20	9	13	0	0
P9301_15771 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
P9301_15781 	0	0	0	0	55	0	0	0	0	0	0	0	8	0	0	0	7	0	0	0	0	9	0	4	0	0	0
P9301_15791 	15	0	0	0	5	13	7	0	5	0	3	0	1	0	0	30	2	0	0	3	0	0	0	10	5	0	0
P9301_15801 	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
P9301_15811 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_15821 	12	0	0	0	102	0	5	0	48	11	28	0	49	33	0	94	61	0	0	5	0	58	0	24	2	0	0
P9301_15831 	4	0	0	0	0	3	1	0	0	0	0	0	4	15	0	14	11	0	0	0	0	0	0	0	0	0	0
P9301_15841 	0	0	0	0	0	0	0	0	7	0	7	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
P9301_15851 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
P9301_15861 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_15871 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_15881 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
P9301_15891 	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0
P9301_15901 	5	0	0	0	0	0	12	22	1	0	1	0	9	0	0	37	1	0	0	0	0	16	0	0	0	0	0
P9301_15911 	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0
P9301_15921 	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P9301_15931 	0	0	0	0	57	0	0	0	0	0	0	0	1	13	0	0	0	0	0	11	0	5	0	9	0	0	0
P9301_15941 	4	0	0	0	0	0	20	0	7	0	10	0	6	0	0	10	6	0	0	4	0	8	0	14	0	0	0
P9301_15951 	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
